row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
8279,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2024,nowy,,,,,,,,,,
8280,łódzkie,kutnowski,Strzelce,gmina wiejska,1002102,2025,nowy,,,,,,,,,,
8281,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2018,nowy,,,,,,,,,,
8282,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2019,nowy,,,,,,,,,,
8283,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2020,nowy,,,,,,,,,,
8284,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2021,nowy,,,,,,,,,,
8285,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2022,nowy,,,,,,,,,,
8286,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2023,nowy,,,,,,,,,,
8287,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2024,nowy,,,,,,,,,,
8288,łódzkie,kutnowski,Żychlin,gmina miejsko-wiejska,1002113,2025,nowy,,,,,,,,,,
8289,łódzkie,łaski,-,-,1003,2018,nowy,,,,,,,,,,
8290,łódzkie,łaski,-,-,1003,2019,nowy,,,,,,,,,,
8291,łódzkie,łaski,-,-,1003,2020,nowy,,,,,,,,,,
8292,łódzkie,łaski,-,-,1003,2021,nowy,,,,,,,,,,
8293,łódzkie,łaski,-,-,1003,2022,nowy,,,,,,,,,,
8294,łódzkie,łaski,-,-,1003,2023,nowy,,,,,,,,,,
8295,łódzkie,łaski,-,-,1003,2024,nowy,,,,,,,,,,
8296,łódzkie,łaski,-,-,1003,2025,nowy,,,,,,,,,,
8297,łódzkie,łaski,Buczek,gmina wiejska,1003012,2018,nowy,,,,,,,,,,
8298,łódzkie,łaski,Buczek,gmina wiejska,1003012,2019,nowy,,,,,,,,,,
8299,łódzkie,łaski,Buczek,gmina wiejska,1003012,2020,nowy,,,,,,,,,,
8300,łódzkie,łaski,Buczek,gmina wiejska,1003012,2021,nowy,,,,,,,,,,
8301,łódzkie,łaski,Buczek,gmina wiejska,1003012,2022,nowy,,,,,,,,,,
8302,łódzkie,łaski,Buczek,gmina wiejska,1003012,2023,nowy,,,,,,,,,,
8303,łódzkie,łaski,Buczek,gmina wiejska,1003012,2024,nowy,,,,,,,,,,
8304,łódzkie,łaski,Buczek,gmina wiejska,1003012,2025,nowy,,,,,,,,,,
8305,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2018,nowy,,,,,,,,,,
8306,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2019,nowy,,,,,,,,,,
8307,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2020,nowy,,,,,,,,,,
8308,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2021,nowy,,,,,,,,,,
8309,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2022,nowy,,,,,,,,,,
8310,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2023,nowy,,,,,,,,,,
8311,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2024,nowy,,,,,,,,,,
8312,łódzkie,łaski,Łask,gmina miejsko-wiejska,1003023,2025,nowy,,,,,,,,,,
8313,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2018,nowy,,,,,,,,,,
8314,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2019,nowy,,,,,,,,,,
8315,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2020,nowy,,,,,,,,,,
8316,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2021,nowy,,,,,,,,,,
8317,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2022,nowy,,,,,,,,,,
8318,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2023,nowy,,,,,,,,,,
8319,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2024,nowy,,,,,,,,,,
8320,łódzkie,łaski,Sędziejowice,gmina wiejska,1003032,2025,nowy,,,,,,,,,,
8321,łódzkie,łaski,Widawa,gmina wiejska,1003042,2018,nowy,,,,,,,,,,
8322,łódzkie,łaski,Widawa,gmina wiejska,1003042,2019,nowy,,,,,,,,,,
8323,łódzkie,łaski,Widawa,gmina wiejska,1003042,2020,nowy,,,,,,,,,,
8324,łódzkie,łaski,Widawa,gmina wiejska,1003042,2021,nowy,,,,,,,,,,
8325,łódzkie,łaski,Widawa,gmina wiejska,1003042,2022,nowy,,,,,,,,,,
8326,łódzkie,łaski,Widawa,gmina wiejska,1003042,2023,nowy,,,,,,,,,,
8327,łódzkie,łaski,Widawa,gmina wiejska,1003042,2024,nowy,,,,,,,,,,
8328,łódzkie,łaski,Widawa,gmina wiejska,1003042,2025,nowy,,,,,,,,,,
8329,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2018,nowy,,,,,,,,,,
8330,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2019,nowy,,,,,,,,,,
8331,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2020,nowy,,,,,,,,,,
8332,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2021,nowy,,,,,,,,,,
8333,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2022,nowy,,,,,,,,,,
8334,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2023,nowy,,,,,,,,,,
8335,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2024,nowy,,,,,,,,,,
8336,łódzkie,łaski,Wodzierady,gmina wiejska,1003052,2025,nowy,,,,,,,,,,
8337,łódzkie,łęczycki,-,-,1004,2018,nowy,,,,,,,,,,
8338,łódzkie,łęczycki,-,-,1004,2019,nowy,,,,,,,,,,
8339,łódzkie,łęczycki,-,-,1004,2020,nowy,,,,,,,,,,
8340,łódzkie,łęczycki,-,-,1004,2021,nowy,,,,,,,,,,
8341,łódzkie,łęczycki,-,-,1004,2022,nowy,,,,,,,,,,
8342,łódzkie,łęczycki,-,-,1004,2023,nowy,,,,,,,,,,
8343,łódzkie,łęczycki,-,-,1004,2024,nowy,,,,,,,,,,
8344,łódzkie,łęczycki,-,-,1004,2025,nowy,,,,,,,,,,
8345,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2018,nowy,,,,,,,,,,
8346,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2019,nowy,,,,,,,,,,
8347,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2020,nowy,,,,,,,,,,
8348,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2021,nowy,,,,,,,,,,
8349,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2022,nowy,,,,,,,,,,
8350,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2023,nowy,,,,,,,,,,
8351,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2024,nowy,,,,,,,,,,
8352,łódzkie,łęczycki,Łęczyca,gmina miejska,1004011,2025,nowy,,,,,,,,,,
8353,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2018,nowy,,,,,,,,,,
8354,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2019,nowy,,,,,,,,,,
8355,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2020,nowy,,,,,,,,,,
8356,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2021,nowy,,,,,,,,,,
8357,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2022,nowy,,,,,,,,,,
8358,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2023,nowy,,,,,,,,,,
8359,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2024,nowy,,,,,,,,,,
8360,łódzkie,łęczycki,Daszyna,gmina wiejska,1004022,2025,nowy,,,,,,,,,,
8361,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2018,nowy,,,,,,,,,,
8362,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2019,nowy,,,,,,,,,,
8363,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2020,nowy,,,,,,,,,,
8364,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2021,nowy,,,,,,,,,,
8365,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2022,nowy,,,,,,,,,,
8366,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2023,nowy,,,,,,,,,,
8367,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2024,nowy,,,,,,,,,,
8368,łódzkie,łęczycki,Góra Świętej Małgorzaty,gmina wiejska,1004032,2025,nowy,,,,,,,,,,
8369,łódzkie,łęczycki,Grabów,gmina wiejska,1004042,2018,nowy,,,,,,,,,,
8370,łódzkie,łęczycki,Grabów,gmina wiejska,1004042,2019,nowy,,,,,,,,,,
8371,łódzkie,łęczycki,Grabów,gmina wiejska,1004042,2020,nowy,,,,,,,,,,
8372,łódzkie,łęczycki,Grabów,gmina wiejska,1004042,2021,nowy,,,,,,,,,,
8373,łódzkie,łęczycki,Grabów,gmina wiejska,1004042,2022,nowy,,,,,,,,,,
8374,łódzkie,łęczycki,Grabów,gmina wiejska,1004042,2023,nowy,,,,,,,,,,
8375,łódzkie,łęczycki,Grabów,gmina miejsko-wiejska,1004043,2024,nowy,,,,,,,,,,
8376,łódzkie,łęczycki,Grabów,gmina miejsko-wiejska,1004043,2025,nowy,,,,,,,,,,
8377,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2018,nowy,,,,,,,,,,
8378,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2019,nowy,,,,,,,,,,
8379,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2020,nowy,,,,,,,,,,
8380,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2021,nowy,,,,,,,,,,
8381,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2022,nowy,,,,,,,,,,
8382,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2023,nowy,,,,,,,,,,
8383,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2024,nowy,,,,,,,,,,
8384,łódzkie,łęczycki,Łęczyca,gmina wiejska,1004052,2025,nowy,,,,,,,,,,
8385,łódzkie,łęczycki,Piątek,gmina wiejska,1004062,2018,nowy,,,,,,,,,,
