row_idx,województwo,powiat,gmina,typ gminy,TERYT,rok_raportu,status,ext_dokumentu,zawartosc,url,metoda_pozyskania,hash dokumentu,status komunikatu,dt_utc_finalne,failure_reason,file_size_MB,existed
9915,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2020,nowy,,,,,,,,,,
9916,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2021,nowy,,,,,,,,,,
9917,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2022,nowy,,,,,,,,,,
9918,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2023,nowy,,,,,,,,,,
9919,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2024,nowy,,,,,,,,,,
9920,małopolskie,chrzanowski,Libiąż,gmina miejsko-wiejska,1203043,2025,nowy,,,,,,,,,,
9921,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2018,nowy,,,,,,,,,,
9922,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2019,nowy,,,,,,,,,,
9923,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2020,nowy,,,,,,,,,,
9924,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2021,nowy,,,,,,,,,,
9925,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2022,nowy,,,,,,,,,,
9926,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2023,nowy,,,,,,,,,,
9927,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2024,nowy,,,,,,,,,,
9928,małopolskie,chrzanowski,Trzebinia,gmina miejsko-wiejska,1203053,2025,nowy,,,,,,,,,,
9929,małopolskie,dąbrowski,-,-,1204,2018,nowy,,,,,,,,,,
9930,małopolskie,dąbrowski,-,-,1204,2019,nowy,,,,,,,,,,
9931,małopolskie,dąbrowski,-,-,1204,2020,nowy,,,,,,,,,,
9932,małopolskie,dąbrowski,-,-,1204,2021,nowy,,,,,,,,,,
9933,małopolskie,dąbrowski,-,-,1204,2022,nowy,,,,,,,,,,
9934,małopolskie,dąbrowski,-,-,1204,2023,nowy,,,,,,,,,,
9935,małopolskie,dąbrowski,-,-,1204,2024,nowy,,,,,,,,,,
9936,małopolskie,dąbrowski,-,-,1204,2025,nowy,,,,,,,,,,
9937,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2018,nowy,,,,,,,,,,
9938,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2019,nowy,,,,,,,,,,
9939,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2020,nowy,,,,,,,,,,
9940,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2021,nowy,,,,,,,,,,
9941,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2022,nowy,,,,,,,,,,
9942,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2023,nowy,,,,,,,,,,
9943,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2024,nowy,,,,,,,,,,
9944,małopolskie,dąbrowski,Bolesław,gmina wiejska,1204012,2025,nowy,,,,,,,,,,
9945,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2018,nowy,,,,,,,,,,
9946,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2019,nowy,,,,,,,,,,
9947,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2020,nowy,,,,,,,,,,
9948,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2021,nowy,,,,,,,,,,
9949,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2022,nowy,,,,,,,,,,
9950,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2023,nowy,,,,,,,,,,
9951,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2024,nowy,,,,,,,,,,
9952,małopolskie,dąbrowski,Dąbrowa Tarnowska,gmina miejsko-wiejska,1204023,2025,nowy,,,,,,,,,,
9953,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2018,nowy,,,,,,,,,,
9954,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2019,nowy,,,,,,,,,,
9955,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2020,nowy,,,,,,,,,,
9956,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2021,nowy,,,,,,,,,,
9957,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2022,nowy,,,,,,,,,,
9958,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2023,nowy,,,,,,,,,,
9959,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2024,nowy,,,,,,,,,,
9960,małopolskie,dąbrowski,Gręboszów,gmina wiejska,1204032,2025,nowy,,,,,,,,,,
9961,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2018,nowy,,,,,,,,,,
9962,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2019,nowy,,,,,,,,,,
9963,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2020,nowy,,,,,,,,,,
9964,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2021,nowy,,,,,,,,,,
9965,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2022,nowy,,,,,,,,,,
9966,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2023,nowy,,,,,,,,,,
9967,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2024,nowy,,,,,,,,,,
9968,małopolskie,dąbrowski,Mędrzechów,gmina wiejska,1204042,2025,nowy,,,,,,,,,,
9969,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2018,nowy,,,,,,,,,,
9970,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2019,nowy,,,,,,,,,,
9971,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2020,nowy,,,,,,,,,,
9972,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2021,nowy,,,,,,,,,,
9973,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2022,nowy,,,,,,,,,,
9974,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2023,nowy,,,,,,,,,,
9975,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2024,nowy,,,,,,,,,,
9976,małopolskie,dąbrowski,Olesno,gmina wiejska,1204052,2025,nowy,,,,,,,,,,
9977,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2018,nowy,,,,,,,,,,
9978,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2019,nowy,,,,,,,,,,
9979,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2020,nowy,,,,,,,,,,
9980,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2021,nowy,,,,,,,,,,
9981,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2022,nowy,,,,,,,,,,
9982,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2023,nowy,,,,,,,,,,
9983,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2024,nowy,,,,,,,,,,
9984,małopolskie,dąbrowski,Radgoszcz,gmina wiejska,1204062,2025,nowy,,,,,,,,,,
9985,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2018,nowy,,,,,,,,,,
9986,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2019,nowy,,,,,,,,,,
9987,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2020,nowy,,,,,,,,,,
9988,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2021,nowy,,,,,,,,,,
9989,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2022,nowy,,,,,,,,,,
9990,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2023,nowy,,,,,,,,,,
9991,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2024,nowy,,,,,,,,,,
9992,małopolskie,dąbrowski,Szczucin,gmina miejsko-wiejska,1204073,2025,nowy,,,,,,,,,,
9993,małopolskie,gorlicki,-,-,1205,2018,nowy,,,,,,,,,,
9994,małopolskie,gorlicki,-,-,1205,2019,nowy,,,,,,,,,,
9995,małopolskie,gorlicki,-,-,1205,2020,nowy,,,,,,,,,,
9996,małopolskie,gorlicki,-,-,1205,2021,nowy,,,,,,,,,,
9997,małopolskie,gorlicki,-,-,1205,2022,nowy,,,,,,,,,,
9998,małopolskie,gorlicki,-,-,1205,2023,nowy,,,,,,,,,,
